ADVERTISER_NAME,advertiser_industry,SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile
Visit Florida,travel,index,www.mirror.co.uk,,Mobile,Web,DISPLAY,320x50,US,1289,797,1036,0.7693000000000001,1,0.08,3.867,3.0,4.852,3.867,0,0.0,0.6183,0.8037,4.8519,0.7865,0.0092,0.7865,low,IAB20,,other,"mass_reach,high_income"
Visit Florida,travel,adxus,m.digi24.ro,,Mobile,Web,DISPLAY,300x600,US,1280,961,1260,0.7626999999999999,5,0.39,3.84,3.0,3.996,0.768,0,0.0,0.7508,0.9844,3.9958,0.8736,0.0111,0.8736,low,IAB20,,other,"mass_reach,high_income"
Bradesco SA,banking,inmobi,play.google.com,Cooking Madness: A Chef's Game - Apps on Google Play,Mobile,In-app,DISPLAY,320x480,BR,1279,1272,1273,0.9992,156,0.122,6.126745,4.79,4.817,0.039,0,0.0,0.9945,0.9953,4.8166,0.9972,0.0092,0.9972,low,IAB13,,finance,"professionals,high_income"
Snickers,food,pubmatic,extra.globo.com,,Desktop,Web,VIDEO,1280x720,BR,1275,620,843,0.7354999999999999,1,0.08,4.802068,3.766,7.745,4.802,1099,0.862,0.4863,0.6612,7.7453,0.7411,0.0058,0.6984,medium,IAB8,,other,"mass_reach,parents"
DR Power,tech,ogury,www.news4jax.com,,Mobile,Web,DISPLAY,970x250,US,1275,1234,1267,0.974,1,0.08,2.5,1.961,2.026,2.5,0,0.0,0.9678,0.9937,2.0259,0.9839,0.022,0.9839,low,IAB19,,technology,"young_adults,tech_enthusiasts"
BR Pepsico Gatorade,food,ogury,www.radio-italiane.it,,Mobile,Web,DISPLAY,970x250,BR,1265,1176,1255,0.9371,0,0.0,1.484761,1.174,1.263,0.0,0,0.0,0.9296,0.9921,1.2626,0.9646,0.0353,0.9646,low,IAB8,,other,"mass_reach,parents"
Betano BR,gaming,opera,www.letras.mus.br,,Mobile,Web,DISPLAY,970x250,BR,1264,1101,1214,0.9069,1,0.08,0.695989,0.551,0.632,0.696,0,0.0,0.871,0.9604,0.6321,0.9336,0.0705,0.9336,low,IAB9,,gaming,"young_adults,mass_reach"
mtl_emea_pl_ip_fp_multi,other,adx,tvn24.pl,,Mobile,Web,DISPLAY,970x250,PL,1264,967,1230,0.7862,1,0.08,1.997679,1.58,2.066,1.998,0,0.0,0.765,0.9731,2.0659,0.8797,0.0216,0.8797,low,IAB0,,other,mass_reach
BR Hypera Calminex,health,adxbr,www.moneytimes.com.br,,Mobile,Web,VIDEO,1300x1280,BR,1264,1024,1216,0.8421,0,0.0,4.362848,3.452,4.261,0.0,858,0.6788,0.8101,0.962,4.2606,0.8432,0.0105,0.9021,low,IAB7,,health,"mass_reach,professionals"
VIVATECH FR,tech,ogury,www.autocar.co.uk,,Mobile,Web,DISPLAY,970x250,GB,1260,1167,1226,0.9519,11,0.87,3.868031,3.07,3.315,0.352,0,0.0,0.9262,0.973,3.3145,0.9625,0.0134,0.9625,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Sky Showtime - Poland,entertainment,index,kultura.gazeta.pl,,Mobile,Web,DISPLAY,336x280,PL,1257,875,1241,0.7051000000000001,5,0.4,0.232373,0.185,0.266,0.046,0,0.0,0.6961,0.9873,0.2656,0.8462,0.1677,0.8462,low,IAB1,,entertainment,"mass_reach,young_adults"
BR Piracanjuba,food,sovrn,www.duplichecker.com,,Desktop,Web,DISPLAY,970x90,BR,1249,1013,1157,0.8755,25,0.02,2.16067,1.73,2.133,0.086,0,0.0,0.811,0.9263,2.1329,0.9009,0.0209,0.9009,low,IAB8,,other,"mass_reach,parents"
mtl_emea_pl_ip_fp_multi,other,adx,wiadomosci.onet.pl,,Mobile,Web,DISPLAY,320x480,PL,1240,1152,1234,0.9335,8,0.65,4.913844,3.963,4.265,0.614,0,0.0,0.929,0.9952,4.2655,0.9644,0.0104,0.9644,low,IAB0,,other,mass_reach
Sky Showtime,entertainment,sharethrough,film.wp.pl,,Mobile,Web,DISPLAY,336x280,PL,1235,781,1185,0.6591,1,0.08,1.030871,0.835,1.32,1.031,0,0.0,0.6324,0.9595,1.3199,0.8093,0.0337,0.8093,low,IAB1,,entertainment,"mass_reach,young_adults"
MX Samsung,tech,adxbr,ssstik.io,,Mobile,Web,DISPLAY,300x250,MX,1233,1072,1218,0.8801000000000001,24,0.0195,5.585692,4.53,5.211,0.233,0,0.0,0.8694,0.9878,5.2105,0.934,0.0085,0.934,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Calabria,food,adx,afasiaarchzine.com,,Desktop,Web,DISPLAY,160x600,DE,1231,570,1184,0.4814,0,0.0,1.804107,1.466,3.165,0.0,0,0.0,0.463,0.9618,3.1651,0.7216,0.0141,0.7216,low,IAB8,,other,"mass_reach,parents"
Sky Showtime,entertainment,adx,moto.infor.pl,,Desktop,Web,DISPLAY,728x90,PL,1222,1159,1208,0.9594,0,0.0,0.169648,0.139,0.146,0.0,0,0.0,0.9484,0.9885,0.1464,0.974,0.3043,0.974,low,IAB1,,entertainment,"mass_reach,young_adults"
Sky Showtime - Poland,entertainment,index,wiadomosci.wp.pl,,Mobile,Web,DISPLAY,320x50,PL,1221,1177,1212,0.9711,0,0.0,1.054993,0.864,0.896,0.0,0,0.0,0.964,0.9926,0.8963,0.9819,0.0497,0.9819,low,IAB1,,entertainment,"mass_reach,young_adults"
Iowa Treasurer Of State,finance,sovrn,play.pokemonshowdown.com,,Desktop,Web,DISPLAY,300x250,US,1217,991,1181,0.8391,0,0.0,0.786066,0.646,0.793,0.0,0,0.0,0.8143,0.9704,0.7932,0.9047,0.0562,0.9047,low,IAB13,,finance,"professionals,high_income"
777 - Spain,gaming,triplelift,es.euronews.com,,Mobile,Web,DISPLAY,320x100,ES,1216,1166,1205,0.9676,8,0.66,2.458235,2.022,2.108,0.307,0,0.0,0.9589,0.991,2.1083,0.9793,0.0211,0.9793,low,IAB9,,gaming,"young_adults,mass_reach"
MX Sephora,beauty,medianet,www.websudoku.com,,Desktop,Web,DISPLAY,728x90,MX,1214,1008,1201,0.8393,12,0.99,5.631046,4.638,5.586,0.469,0,0.0,0.8303,0.9893,5.5864,0.9143,0.008,0.9143,low,IAB18,,lifestyle,"young_adults,high_income"
Sky Showtime,entertainment,sovrn,www.filmezzunk.hu,,Mobile,Web,DISPLAY,970x250,HU,1212,937,1196,0.7834,7,0.58,0.706049,0.583,0.754,0.101,0,0.0,0.7731,0.9868,0.7535,0.8851,0.0591,0.8851,low,IAB1,,entertainment,"mass_reach,young_adults"
Visit Florida,travel,adxus,www.snow-forecast.com,,Mobile,Web,DISPLAY,320x100,US,1210,1138,1179,0.9652,2,0.17,3.63,3.0,3.19,1.815,0,0.0,0.9405,0.9744,3.1898,0.9698,0.014,0.9698,low,IAB20,,other,"mass_reach,high_income"
Visit Florida,travel,rp,www.npr.org,,Mobile,Web,DISPLAY,728x90,US,1209,946,1199,0.789,3,0.25,3.627,3.0,3.834,1.209,0,0.0,0.7825,0.9917,3.834,0.8903,0.0116,0.8903,low,IAB20,,other,"mass_reach,high_income"
Bouygues Telecom,tech,adx,www.madmoizelle.com,,Mobile,Web,DISPLAY,500x120,FR,1205,0,0,0.0,3,0.25,0.652814,0.542,0.0,0.218,0,0.0,0.0,0.0,,0.0,0.0,0.0,high,IAB19,,technology,"young_adults,tech_enthusiasts"
Warner Bros - Global,entertainment,medianet,games.triviatoday.com,,Desktop,Web,DISPLAY,300x250,US,1196,1109,1177,0.9422,0,0.0,1.370808,1.146,1.236,0.0,0,0.0,0.9273,0.9841,1.2361,0.9631,0.036,0.9631,low,IAB1,,entertainment,"mass_reach,young_adults"
mtl_emea_de_ip_fp_multi,other,triplelift,www.focus.de,,Desktop,Web,DISPLAY,300x250,DE,1188,840,1186,0.7082999999999999,0,0.0,3.387899,2.852,4.033,0.0,0,0.0,0.7071,0.9983,4.0332,0.8533,0.011,0.8533,low,IAB0,,other,mass_reach
Crypto com,finance,sovrn,goldprice.org,,Mobile,Web,DISPLAY,320x100,AE,1183,903,1120,0.8062999999999999,2,0.17,1.879616,1.589,2.082,0.94,0,0.0,0.7633,0.9467,2.0815,0.8765,0.0214,0.8765,low,IAB13,,finance,"professionals,high_income"
FO_ADLGB_Asda,retail,pubmatic,gimmedelicious.com,,Mobile,Web,VIDEO,1280x720,GB,1183,1107,1139,0.9719,0,0.0,19.185978,16.218,17.332,0.0,1017,0.8597,0.9358,0.9628,17.3315,0.9407,0.0026,0.9673,low,IAB22,,shopping,"mass_reach,young_adults"
RETIF,other,rp,rmc.bfmtv.com,,Mobile,Web,DISPLAY,300x600,FR,1179,832,1169,0.7117,2,0.17,1.023427,0.868,1.23,0.512,0,0.0,0.7057,0.9915,1.2301,0.8516,0.0362,0.8516,low,IAB0,,other,mass_reach
Warner Bros - Global,entertainment,adxbr,bloxd.io,,Desktop,Web,DISPLAY,728x90,CO,1179,898,1028,0.8734999999999999,2,0.17,0.802715,0.681,0.894,0.401,0,0.0,0.7617,0.8719,0.8939,0.8727,0.0498,0.8727,low,IAB1,,entertainment,"mass_reach,young_adults"
BR Pepsico Gatorade,food,adxbr,www.cartasdodestino.com,,Mobile,Web,DISPLAY,300x600,BR,1178,1062,1176,0.9031,10,0.85,1.485064,1.261,1.398,0.149,0,0.0,0.9015,0.9983,1.3984,0.9507,0.0319,0.9507,low,IAB8,,other,"mass_reach,parents"
VIVATECH FR,tech,onetag,www.mumsnet.com,,Mobile,Web,DISPLAY,320x50,GB,1178,1065,1165,0.9142,1,0.08,0.351783,0.299,0.33,0.352,0,0.0,0.9041,0.989,0.3303,0.9516,0.1349,0.9516,low,IAB19,,technology,"young_adults,tech_enthusiasts"
MX Sephora,beauty,rp,finviz.com,,Desktop,Web,DISPLAY,320x50,MX,1172,692,1149,0.6023,13,1.11,5.457793,4.657,7.887,0.42,0,0.0,0.5904,0.9804,7.887,0.7913,0.0056,0.7913,low,IAB18,,lifestyle,"young_adults,high_income"
PL Jaecoo Omoda,automotive,adx,www.mobile.de,,Mobile,Web,DISPLAY,320x480,PL,1162,1110,1157,0.9594,10,0.86,5.804163,4.995,5.229,0.58,0,0.0,0.9552,0.9957,5.229,0.9776,0.0085,0.9776,low,IAB2,,automotive,"mass_reach,professionals"
F2F - TCL TV,tech,adxbr,www.diariodolitoral.com.br,,Mobile,Web,DISPLAY,728x90,BR,1161,1022,1148,0.8902,7,0.6,1.626955,1.401,1.592,0.232,0,0.0,0.8803,0.9888,1.5919,0.9395,0.028,0.9395,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Sky Showtime - Poland,entertainment,adform,ludzie.fakt.pl,,Desktop,Web,DISPLAY,300x600,PL,1157,885,1149,0.7702,0,0.0,0.292433,0.253,0.33,0.0,0,0.0,0.7649,0.9931,0.3304,0.8817,0.1348,0.8817,low,IAB1,,entertainment,"mass_reach,young_adults"
William Hill - ITA,gaming,triplelift,folkaly.com,,Mobile,Web,DISPLAY,320x50,IT,1155,795,1012,0.7856000000000001,1,0.09,0.525073,0.455,0.66,0.525,0,0.0,0.6883,0.8762,0.6605,0.8309,0.0674,0.8309,low,IAB9,,gaming,"young_adults,mass_reach"
777 - Spain,gaming,adform,www.ecobolsa.com,,Mobile,Web,DISPLAY,300x600,ES,1152,142,1120,0.1268,2,0.17,1.105453,0.96,7.785,0.553,0,0.0,0.1233,0.9722,7.7849,0.5495,0.0057,0.3495,high,IAB9,,gaming,"young_adults,mass_reach"
Sky Showtime,entertainment,adx,www.papilot.pl,,Desktop,Web,DISPLAY,970x250,PL,1149,228,1114,0.2047,10,0.87,0.48913,0.426,2.145,0.049,0,0.0,0.1984,0.9695,2.1453,0.5871,0.0208,0.3871,high,IAB1,,entertainment,"mass_reach,young_adults"
Doucals,fashion,rp,roma.repubblica.it,,Mobile,Web,DISPLAY,300x250,IT,1148,669,1091,0.6132,2,0.17,1.34531,1.172,2.011,0.673,0,0.0,0.5828,0.9503,2.0109,0.7817,0.0222,0.7817,low,IAB18,,lifestyle,"young_adults,high_income"
Localiza Seminovos,automotive,adxbr,www.momentodivino.com.br,,Mobile,Web,DISPLAY,500x120,BR,1146,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,high,IAB2,,automotive,"mass_reach,professionals"
Localiza Seminovos,automotive,appnexus,df.olx.com.br,,Desktop,Web,DISPLAY,300x600,BR,1144,92,132,0.6970000000000001,9,0.79,0.374008,0.327,4.065,0.042,0,0.0,0.0804,0.1154,4.0653,0.4062,0.011,0.4062,medium,IAB2,,automotive,"mass_reach,professionals"
Sky Showtime,entertainment,openx,www.aktual24.ro,,Desktop,Web,DISPLAY,336x280,RO,1142,236,1088,0.2169,0,0.0,0.193836,0.17,0.821,0.0,0,0.0,0.2067,0.9527,0.8213,0.5848,0.0542,0.5848,medium,IAB1,,entertainment,"mass_reach,young_adults"
Sky Showtime,entertainment,adx,horoscop.kudika.ro,,Mobile,Web,DISPLAY,336x280,RO,1142,758,1113,0.6809999999999999,3,0.26,1.077073,0.943,1.421,0.359,0,0.0,0.6637,0.9746,1.4209,0.8278,0.0314,0.8278,low,IAB1,,entertainment,"mass_reach,young_adults"
Lottoland,finance,sovrn,www.geoguessr.com,,Desktop,Web,DISPLAY,160x600,AT,1138,985,1129,0.8725,1,0.09,0.803539,0.706,0.816,0.804,0,0.0,0.8656,0.9921,0.8158,0.9323,0.0546,0.9323,low,IAB13,,finance,"professionals,high_income"
Bouygues Telecom,tech,taboola,moto-station.com,,Mobile,Web,DISPLAY,500x120,FR,1134,0,0,0.0,0,0.0,1.01291,0.893,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,high,IAB19,,technology,"young_adults,tech_enthusiasts"
Adidas - UK_EUR,sport,rp,www.trueachievements.com,,Mobile,Web,DISPLAY,320x100,GB,1124,537,1116,0.4811999999999999,0,0.0,0.431598,0.384,0.804,0.0,0,0.0,0.4778,0.9929,0.8037,0.737,0.0554,0.737,low,IAB17,,sports,"young_adults,mass_reach"
ADLFR_Yamaha,automotive,opera,www.marmiton.org,,Mobile,Web,DISPLAY,970x250,FR,1122,991,1111,0.892,0,0.0,4.614191,4.112,4.656,0.0,0,0.0,0.8832,0.9902,4.6561,0.9411,0.0096,0.9411,low,IAB2,,automotive,"mass_reach,professionals"
Betano BR,gaming,onetag,tecnoblog.net,,Mobile,Web,DISPLAY,728x90,BR,1118,848,1086,0.7807999999999999,0,0.0,0.217326,0.194,0.256,0.0,0,0.0,0.7585,0.9714,0.2563,0.8761,0.1738,0.8761,low,IAB9,,gaming,"young_adults,mass_reach"
BR Ype Amaciante Concentrado,fmcg,adxbr,palmeirasonline.com,,Mobile,Web,DISPLAY,300x250,BR,1116,744,1064,0.6992,0,0.0,0.922056,0.826,1.239,0.0,0,0.0,0.6667,0.9534,1.2393,0.8263,0.0359,0.8263,low,IAB8,,other,"mass_reach,parents"
Sky Showtime,entertainment,rp,index.hu,,Mobile,Web,DISPLAY,320x100,HU,1112,407,1092,0.3727,0,0.0,0.667911,0.601,1.641,0.0,0,0.0,0.366,0.982,1.6411,0.6774,0.0271,0.6774,medium,IAB1,,entertainment,"mass_reach,young_adults"
777 - Spain,gaming,sovrn,www.diariosur.es,,Mobile,Web,DISPLAY,300x250,ES,1105,591,1077,0.5487,33,0.0299,9.97173,9.024,16.873,0.302,0,0.0,0.5348,0.9747,16.8726,0.7617,0.0026,0.7617,low,IAB9,,gaming,"young_adults,mass_reach"
Sheilas Wheels,finance,onetag,starsaremade.com,,Mobile,Web,DISPLAY,728x90,GB,1102,862,1037,0.8312,0,0.0,0.763133,0.692,0.885,0.0,0,0.0,0.7822,0.941,0.8853,0.8861,0.0503,0.8861,low,IAB13,,finance,"professionals,high_income"
BR Organizzei Geniuzz,tech,adxbr,empregosnabahia.com.br,,Mobile,Web,DISPLAY,336x280,BR,1101,443,1044,0.4243,6,0.54,0.812712,0.738,1.835,0.135,0,0.0,0.4024,0.9482,1.8346,0.6863,0.0243,0.4863,medium,IAB19,,technology,"young_adults,tech_enthusiasts"
BR SumUp,finance,adxbr,tecnoblog.net,,Mobile,Web,DISPLAY,336x280,BR,1099,763,1071,0.7123999999999999,2,0.18,1.032956,0.94,1.354,0.516,0,0.0,0.6943,0.9745,1.3538,0.8435,0.0329,0.8435,low,IAB13,,finance,"professionals,high_income"
British Red Cross,other,appnexus,www.euronews.com,,Mobile,Web,DISPLAY,300x250,GB,1099,805,1076,0.7481,2,0.18,3.064188,2.788,3.806,1.532,0,0.0,0.7325,0.9791,3.8064,0.8636,0.0117,0.8636,low,IAB0,,other,mass_reach
BR Pepsico Gatorade,food,prebid,www.marciapiovesan.com.br,,Mobile,Web,DISPLAY,300x250,BR,1097,575,1064,0.5404,1,0.09,1.358644,1.239,2.363,1.359,0,0.0,0.5242,0.9699,2.3629,0.7551,0.0189,0.7551,low,IAB8,,other,"mass_reach,parents"
Localiza Seminovos,automotive,amazon,www.noticiasautomotivas.com.br,,Mobile,Web,DISPLAY,336x280,BR,1096,57,136,0.4191,29,0.0265,0.994321,0.907,17.444,0.034,0,0.0,0.052,0.1241,17.4442,0.2716,0.0026,0.0716,high,IAB2,,automotive,"mass_reach,professionals"
Warner Bros - Global,entertainment,adxapac,www.mirror.co.uk,,Mobile,Web,DISPLAY,320x100,TH,1095,640,1029,0.622,1,0.09,0.629886,0.575,0.984,0.63,0,0.0,0.5845,0.9397,0.9842,0.7809,0.0453,0.7809,low,IAB1,,entertainment,"mass_reach,young_adults"
MX Sephora,beauty,pubmatic,www.coolmathgames.com,,Desktop,Web,DISPLAY,300x250,MX,1089,932,1055,0.8834000000000001,1,0.09,3.107994,2.854,3.335,3.108,0,0.0,0.8558,0.9688,3.3348,0.9261,0.0134,0.9261,low,IAB18,,lifestyle,"young_adults,high_income"
MX Sephora,beauty,adxbr,los40.com.mx,,Desktop,Web,DISPLAY,970x90,MX,1088,684,1079,0.6339,13,1.19,7.253696,6.667,10.605,0.558,0,0.0,0.6287,0.9917,10.6048,0.8128,0.0042,0.8128,low,IAB18,,lifestyle,"young_adults,high_income"
British Red Cross,other,pubmatic,www.aljazeera.com,,Desktop,Web,DISPLAY,728x90,GB,1087,871,1077,0.8087000000000001,0,0.0,1.782118,1.639,2.046,0.0,0,0.0,0.8013,0.9908,2.0461,0.8998,0.0218,0.8998,low,IAB0,,other,mass_reach
British Red Cross,other,pubmatic,www.independent.co.uk,,Mobile,Web,DISPLAY,320x50,GB,1086,1027,1070,0.9598,0,0.0,4.395777,4.048,4.28,0.0,0,0.0,0.9457,0.9853,4.2802,0.9726,0.0104,0.9726,low,IAB0,,other,mass_reach
Sky Showtime,entertainment,adx,upflix.pl,,Desktop,Web,DISPLAY,300x600,PL,1074,766,1058,0.7240000000000001,1,0.09,2.527696,2.354,3.3,2.528,0,0.0,0.7132,0.9851,3.2999,0.8546,0.0135,0.8546,low,IAB1,,entertainment,"mass_reach,young_adults"
PL Maspex Lubella,food,adx,smaker.pl,,Desktop,Web,DISPLAY,300x250,PL,1070,729,1045,0.6976,3,0.28,2.968771,2.775,4.072,0.99,0,0.0,0.6813,0.9766,4.0724,0.8371,0.0109,0.8371,low,IAB8,,other,"mass_reach,parents"
Adidas - France,fashion,appnexus,www.tameteo.com,,Desktop,Web,DISPLAY,300x250,FR,1066,801,1011,0.7923,5,0.47,6.259501,5.872,7.815,1.252,0,0.0,0.7514,0.9484,7.8146,0.8703,0.0057,0.8703,low,IAB18,,lifestyle,"young_adults,high_income"
Sky Showtime,entertainment,index,olkusz.naszemiasto.pl,,Mobile,Web,DISPLAY,320x100,PL,1062,981,1045,0.9388,1,0.09,0.374947,0.353,0.382,0.375,0,0.0,0.9237,0.984,0.3822,0.9614,0.1166,0.9614,low,IAB1,,entertainment,"mass_reach,young_adults"
Bouygues Telecom,tech,onetag,jeux.femmeactuelle.fr,,Mobile,Web,DISPLAY,500x120,FR,1058,0,0,0.0,2,0.19,0.950663,0.899,0.0,0.475,0,0.0,0.0,0.0,,0.0,0.0,0.0,high,IAB19,,technology,"young_adults,tech_enthusiasts"
MX Sephora,beauty,rp,instyle.com,,Mobile,Web,DISPLAY,320x50,MX,1058,1015,1043,0.9732,1,0.09,4.90336,4.635,4.831,4.903,0,0.0,0.9594,0.9858,4.8309,0.9795,0.0092,0.9795,low,IAB18,,lifestyle,"young_adults,high_income"
MyCircus - France,entertainment,rp,www.rugbyrama.fr,,Mobile,Web,DISPLAY,300x250,FR,1056,668,1033,0.6467,6,0.57,1.240775,1.175,1.857,0.207,0,0.0,0.6326,0.9782,1.8574,0.8125,0.024,0.8125,low,IAB1,,entertainment,"mass_reach,young_adults"
Sky Showtime,entertainment,openx,bball1.hu,,Desktop,Web,DISPLAY,300x600,HU,1052,455,1041,0.4371,4,0.38,0.240177,0.228,0.528,0.06,0,0.0,0.4325,0.9895,0.5279,0.7133,0.0844,0.5133,medium,IAB1,,entertainment,"mass_reach,young_adults"
MX Sephora,beauty,adxbr,www.excelsior.com.mx,,Mobile,Web,DISPLAY,320x50,MX,1051,932,1001,0.9311,36,0.0343,7.191756,6.843,7.716,0.2,0,0.0,0.8868,0.9524,7.7165,0.9418,0.0058,0.9418,low,IAB18,,lifestyle,"young_adults,high_income"
mtl_emea_hu_ip_fp_multi,other,adx,game-game.hu,,Mobile,Web,VIDEO,1300x1280,HU,1049,962,976,0.9857,6,0.57,3.497101,3.334,3.635,0.583,967,0.9218,0.9171,0.9304,3.6352,0.9504,0.0123,0.958,low,IAB0,,other,mass_reach
FDJ - FR,gaming,rp,www.20minutes.fr,,Mobile,Web,DISPLAY,300x600,FR,1047,209,1037,0.2014999999999999,3,0.29,0.680547,0.65,3.256,0.227,0,0.0,0.1996,0.9904,3.2562,0.5959,0.0137,0.3959,high,IAB9,,gaming,"young_adults,mass_reach"
Sky Showtime,entertainment,pubmatic,www.tokfm.pl,,Mobile,Web,DISPLAY,336x280,PL,1042,429,1020,0.4206,0,0.0,0.291323,0.28,0.679,0.0,0,0.0,0.4117,0.9789,0.6791,0.6997,0.0656,0.6997,medium,IAB1,,entertainment,"mass_reach,young_adults"
mtl_emea_no_ip_fp_multi,other,adx,www.tvguide.dk,,Desktop,Web,DISPLAY,300x600,DK,1041,932,1020,0.9137,0,0.0,1.689196,1.623,1.812,0.0,0,0.0,0.8953,0.9798,1.8124,0.9467,0.0246,0.9467,low,IAB0,,other,mass_reach
Samsung,tech,openx,sudoku.com,,Desktop,Web,DISPLAY,300x250,EE,1040,752,1036,0.7259,0,0.0,2.154817,2.072,2.865,0.0,0,0.0,0.7231,0.9962,2.8654,0.861,0.0155,0.861,low,IAB19,,technology,"young_adults,tech_enthusiasts"
William Hill - ITA,gaming,prebidserver,farmaciamodernapavia.it,,Mobile,Web,DISPLAY,970x250,IT,1039,822,1019,0.8067,3,0.29,1.555616,1.497,1.892,0.519,0,0.0,0.7911,0.9808,1.8925,0.8938,0.0235,0.8938,low,IAB9,,gaming,"young_adults,mass_reach"
Warner Bros - Global,entertainment,pubmatic,www.reviersport.de,,Mobile,Web,DISPLAY,300x250,DE,1031,324,1001,0.3237,1,0.1,1.266077,1.228,3.908,1.266,0,0.0,0.3143,0.9709,3.9076,0.6473,0.0114,0.4473,medium,IAB1,,entertainment,"mass_reach,young_adults"
BR Stellantis Fiat,automotive,adxbr,23306580680.lakakids.com,,Mobile,Web,DISPLAY,336x280,BR,1030,732,943,0.7762,36,0.035,4.171804,4.05,5.699,0.116,0,0.0,0.7107,0.9155,5.6992,0.8458,0.0078,0.8458,low,IAB2,,automotive,"mass_reach,professionals"
FDJ - FR,gaming,rhythmone,www.marmiton.org,,Mobile,Web,DISPLAY,336x280,FR,1029,781,1018,0.7672,1,0.1,0.522613,0.508,0.669,0.523,0,0.0,0.759,0.9893,0.6692,0.8782,0.0666,0.8782,low,IAB9,,gaming,"young_adults,mass_reach"
Betano BR,gaming,seedtag,revistamonet.globo.com,,Desktop,Web,DISPLAY,300x250,BR,1029,807,1010,0.799,5,0.49,0.665694,0.647,0.825,0.133,0,0.0,0.7843,0.9815,0.8249,0.8902,0.054,0.8902,low,IAB9,,gaming,"young_adults,mass_reach"
Sky Showtime,entertainment,rp,www.harmonikum.co,,Mobile,Web,DISPLAY,728x90,HU,1016,826,1006,0.8210999999999999,1,0.1,0.249898,0.246,0.303,0.25,0,0.0,0.813,0.9902,0.3025,0.9056,0.1472,0.9056,low,IAB1,,entertainment,"mass_reach,young_adults"
RETIF,other,appnexus,www.lejdc.fr,,Mobile,Web,DISPLAY,320x100,FR,1013,861,999,0.8619,0,0.0,0.600785,0.593,0.698,0.0,0,0.0,0.85,0.9862,0.6978,0.9241,0.0638,0.9241,low,IAB0,,other,mass_reach
mtl_emea_be_ip_fp_multi,other,adx,bricoleurpro.ouest-france.fr,,Mobile,Web,DISPLAY,300x250,BE,1012,920,994,0.9256,1,0.1,3.121997,3.085,3.393,3.122,0,0.0,0.9091,0.9822,3.3935,0.9539,0.0131,0.9539,low,IAB0,,other,mass_reach
Sky Showtime - Poland,entertainment,prebid,www.medonet.pl,,Desktop,Web,DISPLAY,300x250,PL,1011,643,996,0.6456000000000001,0,0.0,0.190407,0.188,0.296,0.0,0,0.0,0.636,0.9852,0.2961,0.8154,0.1504,0.8154,low,IAB1,,entertainment,"mass_reach,young_adults"
Sky Showtime,entertainment,prebid,propeller.hu,,Mobile,Web,DISPLAY,640x360,HU,1010,737,991,0.7437,1,0.1,0.39192,0.388,0.532,0.392,0,0.0,0.7297,0.9812,0.5318,0.8624,0.0838,0.8624,low,IAB1,,entertainment,"mass_reach,young_adults"
777 - Spain,gaming,appnexus,www.365scores.com,,Mobile,Web,DISPLAY,300x600,ES,1010,705,940,0.75,2,0.2,0.496999,0.492,0.705,0.248,0,0.0,0.698,0.9307,0.705,0.8403,0.0632,0.8403,low,IAB9,,gaming,"young_adults,mass_reach"
Betano BR,gaming,rp,avantemeutricolor.com.br,,Mobile,Web,DISPLAY,300x250,BR,1007,816,987,0.8267,4,0.4,0.722335,0.717,0.885,0.181,0,0.0,0.8103,0.9801,0.8852,0.9034,0.0503,0.9034,low,IAB9,,gaming,"young_adults,mass_reach"
BR Citroen do Brasil Automoveis LTDA,automotive,outbrain,diariodopoder.com.br,,Mobile,Web,DISPLAY,336x280,BR,1004,335,964,0.3475,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3337,0.9602,0.0,0.6539,0.0,0.6539,medium,IAB2,,automotive,"mass_reach,professionals"
Snickers,food,loopme,fallout.fandom.com,,Desktop,Web,DISPLAY,300x600,BR,1003,780,980,0.7959,0,0.0,2.288177,2.281,2.934,0.0,0,0.0,0.7777,0.9771,2.9336,0.8865,0.0152,0.8865,low,IAB8,,other,"mass_reach,parents"
BR Stellantis Jeep Compass,automotive,adxbr,business.copaster.com,,Mobile,Web,DISPLAY,300x600,BR,1000,633,910,0.6956,1,0.1,0.096412,0.096,0.152,0.096,0,0.0,0.633,0.91,0.1523,0.8028,0.2925,0.8028,low,IAB2,,automotive,"mass_reach,professionals"
